wavelength,flux
4187.2000000001335,1.515611995458603
4188.000000000134,1.4918636929988862
4188.800000000134,1.5360117518901824
4189.600000000134,1.5385487830638884
4190.400000000134,1.5205947053432465
4191.200000000134,1.5373271310329437
4192.000000000135,1.5885961973667144
4192.800000000135,1.6271813690662384
4193.600000000135,1.7267846775054931
4194.400000000135,1.7512695646286012
4195.200000000135,1.7513264608383179
4196.0000000001355,1.7244065284729004
4196.800000000136,1.7220523452758791
4197.600000000136,1.656422904729843
4198.400000000136,1.634497298002243
4199.200000000136,1.63289599776268
4200.000000000136,1.6153160226345062
4200.800000000137,1.579567312002182
4201.600000000137,1.5348594462871552
4202.400000000137,1.4738636243343353
4203.200000000137,1.4263521945476532
4204.000000000137,1.4512598121166231
4204.8000000001375,1.4741266238689423
4205.600000000138,1.532183531522751
4206.400000000138,1.5655167758464814
4207.200000000138,1.5396847236156463
4208.000000000138,1.4725971946120262
4208.800000000138,1.401435395181179
4209.600000000139,1.3421738824248313
4210.400000000139,1.3124171194434167
4211.200000000139,1.2803171476721764
4212.000000000139,1.2229514536261559
4212.800000000139,1.1748025140166283
4213.6000000001395,1.1062662515044213
4214.40000000014,1.0979694947600365
4215.20000000014,1.0797340402007105
4216.00000000014,1.0600165900588037
4216.80000000014,1.0278882846236228
4217.60000000014,1.077763530910015
4218.400000000141,1.0974431392550468
4219.200000000141,1.104096185863018
4220.000000000141,1.080320515334606
4220.800000000141,1.1212320372462274
4221.600000000141,1.1401294657588006
4222.4000000001415,1.1888664814829826
4223.200000000142,1.243712019622326
4224.000000000142,1.2192886969447136
4224.800000000142,1.1793159911036493
4225.600000000142,1.108948948085308
4226.400000000142,1.0881030866503716
4227.200000000143,1.12919092386961
4228.000000000143,1.2126260423660278
4228.800000000143,1.2763738536834717
4229.600000000143,1.337083797454834
4230.400000000143,1.3812956786155701
4231.2000000001435,1.4279999327659607
4232.000000000144,1.5169522547721863
4232.800000000144,1.5890545272827148
4233.600000000144,1.6250602531433107
4234.400000000144,1.6270196580886842
4235.200000000144,1.662767643928528
4236.000000000145,1.7028475284576416
4236.800000000145,1.7205395555496215
4237.600000000145,1.735136423110962
4238.400000000145,1.6904188841581345
4239.200000000145,1.6195183080434798
4240.0000000001455,1.5923783695697786
4240.800000000146,1.5393520605564117
4241.600000000146,1.5229889643192291
4242.400000000146,1.5229845488071443
4243.200000000146,1.459750634431839
